[23:17:21 INFO]: [Chunky] Loading server plugin Chunky v1.5.3
[23:17:27 INFO]: [Chunky] Enabling Chunky v1.5.3
[23:19:18 INFO]: [Chunky] Task running for world. Processed: 3882 chunks (6.68%), ETA: 0:18:41, Rate: 48.3 cps, Current: 25, -17
[23:19:19 INFO]: [Chunky] Task running for world. Processed: 3965 chunks (6.83%), ETA: 0:18:37, Rate: 48.4 cps, Current: 18, -24
[23:19:20 INFO]: [Chunky] Task running for world. Processed: 4020 chunks (6.92%), ETA: 0:18:16, Rate: 49.3 cps, Current: 22, -30
[23:19:23 INFO]: [Chunky] Task running for world. Processed: 4097 chunks (7.05%), ETA: 0:19:34, Rate: 46.0 cps, Current: -30, -27
[23:19:24 INFO]: [Chunky] Task running for world. Processed: 4118 chunks (7.09%), ETA: 0:19:59, Rate: 45.0 cps, Current: -26, -26
[23:19:25 INFO]: [Chunky] Task running for world. Processed: 4157 chunks (7.16%), ETA: 0:19:47, Rate: 45.4 cps, Current: -24, -30
[23:19:26 INFO]: [Chunky] Task running for world. Processed: 4196 chunks (7.22%), ETA: 0:19:57, Rate: 45.0 cps, Current: -18, -29
[23:19:27 INFO]: [Chunky] Task running for world. Processed: 4242 chunks (7.30%), ETA: 0:20:31, Rate: 43.7 cps, Current: -17, -24
[23:19:28 INFO]: [Chunky] Task running for world. Processed: 4281 chunks (7.37%), ETA: 0:20:48, Rate: 43.1 cps, Current: -22, -18
[23:19:29 INFO]: [Chunky] Task running for world. Processed: 4331 chunks (7.46%), ETA: 0:20:38, Rate: 43.4 cps, Current: -31, -23
[23:19:30 INFO]: [Chunky] Task running for world. Processed: 4363 chunks (7.51%), ETA: 0:20:15, Rate: 44.2 cps, Current: -32, -20
[23:19:31 INFO]: [Chunky] Task running for world. Processed: 4394 chunks (7.57%), ETA: 0:20:02, Rate: 44.7 cps, Current: -30, -11
[23:19:32 INFO]: [Chunky] Task running for world. Processed: 4416 chunks (7.60%), ETA: 0:20:16, Rate: 44.1 cps, Current: -30, -8
[23:19:33 INFO]: [Chunky] Task running for world. Processed: 4447 chunks (7.66%), ETA: 0:20:16, Rate: 44.1 cps, Current: -27, -5
[23:19:35 INFO]: [Chunky] Task running for world. Processed: 4492 chunks (7.73%), ETA: 0:20:08, Rate: 44.4 cps, Current: -23, -5
[23:19:36 INFO]: [Chunky] Task running for world. Processed: 4522 chunks (7.79%), ETA: 0:20:13, Rate: 44.1 cps, Current: -22, -1
[23:19:37 INFO]: [Chunky] Task running for world. Processed: 4600 chunks (7.92%), ETA: 0:19:42, Rate: 45.2 cps, Current: -18, -16
[23:19:38 INFO]: [Chunky] Task running for world. Processed: 4624 chunks (7.96%), ETA: 0:20:01, Rate: 44.5 cps, Current: -13, -12
[23:19:39 INFO]: [Chunky] Task running for world. Processed: 4685 chunks (8.07%), ETA: 0:19:39, Rate: 45.3 cps, Current: -15, -5
[23:19:40 INFO]: [Chunky] Task running for world. Processed: 4727 chunks (8.14%), ETA: 0:19:31, Rate: 45.5 cps, Current: -10, -4
[23:19:41 INFO]: [Chunky] Task running for world. Processed: 4797 chunks (8.26%), ETA: 0:19:39, Rate: 45.2 cps, Current: -6, -1
